sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,brand,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,fabric_care,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,primary_colour,required_options,short_description,size,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
10032-maroon-s,,Default,simple,Children,"Default Category",base,Adidas,,,,"2015-11-11 21:49:09",,,,,"Full description for ""Chelsea Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Casual"" coming soon...","Chelsea Children's Casual","Chelsea Children's Casual",,,,,"Chelsea Children's Casual",,,"Product Info Column",,19.9900,red,0,"Full description for ""Chelsea Children's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:49:09",chelsea-children-s-casual,chelsea-children-s-casual.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032-maroon-m,,Default,simple,Children,"Default Category",base,Adidas,,,,"2015-11-11 21:49:09",,,,,"Full description for ""Chelsea Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Casual"" coming soon...","Chelsea Children's Casual","Chelsea Children's Casual",,,,,"Chelsea Children's Casual",,,"Product Info Column",,19.9900,red,0,"Full description for ""Chelsea Children's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:49:09",chelsea-children-s-casual,chelsea-children-s-casual-273.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032-maroon-l,,Default,simple,Children,"Default Category",base,Adidas,,,,"2015-11-11 21:49:09",,,,,"Full description for ""Chelsea Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Casual"" coming soon...","Chelsea Children's Casual","Chelsea Children's Casual",,,,,"Chelsea Children's Casual",,,"Product Info Column",,19.9900,red,0,"Full description for ""Chelsea Children's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:49:09",chelsea-children-s-casual,chelsea-children-s-casual-274.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032-turquoise-s,,Default,simple,Children,"Default Category",base,Adidas,,,,"2015-11-11 21:49:09",,,,,"Full description for ""Chelsea Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Casual"" coming soon...","Chelsea Children's Casual","Chelsea Children's Casual",,,,,"Chelsea Children's Casual",,,"Product Info Column",,19.9900,green,0,"Full description for ""Chelsea Children's Casual"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:49:09",chelsea-children-s-casual,chelsea-children-s-casual-275.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032-turquoise-m,,Default,simple,Children,"Default Category",base,Adidas,,,,"2015-11-11 21:49:09",,,,,"Full description for ""Chelsea Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Casual"" coming soon...","Chelsea Children's Casual","Chelsea Children's Casual",,,,,"Chelsea Children's Casual",,,"Product Info Column",,19.9900,green,0,"Full description for ""Chelsea Children's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:49:09",chelsea-children-s-casual,chelsea-children-s-casual-276.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032-turquoise-l,,Default,simple,Children,"Default Category",base,Adidas,,,,"2015-11-11 21:49:09",,,,,"Full description for ""Chelsea Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Casual"" coming soon...","Chelsea Children's Casual","Chelsea Children's Casual",,,,,"Chelsea Children's Casual",,,"Product Info Column",,19.9900,green,0,"Full description for ""Chelsea Children's Casual"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:49:09",chelsea-children-s-casual,chelsea-children-s-casual-277.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-limegreen-xs,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:10",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,green,0,"Full description for ""Chelsea Children's Official"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:49:10",chelsea-children-s-official,chelsea-children-s-official.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-limegreen-s,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:10",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,green,0,"Full description for ""Chelsea Children's Official"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:49:10",chelsea-children-s-official,chelsea-children-s-official-279.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-limegreen-m,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:10",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,green,0,"Full description for ""Chelsea Children's Official"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:49:10",chelsea-children-s-official,chelsea-children-s-official-280.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-limegreen-l,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:10",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,green,0,"Full description for ""Chelsea Children's Official"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:49:10",chelsea-children-s-official,chelsea-children-s-official-281.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-limegreen-xl,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:10",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,green,0,"Full description for ""Chelsea Children's Official"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:49:10",chelsea-children-s-official,chelsea-children-s-official-282.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-royalblue-xs,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:10",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,blue,0,"Full description for ""Chelsea Children's Official"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:49:10",chelsea-children-s-official,chelsea-children-s-official-283.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-royalblue-s,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:11",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,blue,0,"Full description for ""Chelsea Children's Official"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:49:11",chelsea-children-s-official,chelsea-children-s-official-284.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-royalblue-m,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:11",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,blue,0,"Full description for ""Chelsea Children's Official"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:49:11",chelsea-children-s-official,chelsea-children-s-official-285.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-royalblue-l,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:11",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,blue,0,"Full description for ""Chelsea Children's Official"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:49:11",chelsea-children-s-official,chelsea-children-s-official-286.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-royalblue-xl,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:11",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,blue,0,"Full description for ""Chelsea Children's Official"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:49:11",chelsea-children-s-official,chelsea-children-s-official-287.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-brightwhite-xs,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:11",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,white,0,"Full description for ""Chelsea Children's Official"" coming soon...",XS,,,,,,1,4,,,"2015-11-11 21:49:11",chelsea-children-s-official,chelsea-children-s-official-288.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-brightwhite-s,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:11",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,white,0,"Full description for ""Chelsea Children's Official"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:49:11",chelsea-children-s-official,chelsea-children-s-official-289.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-brightwhite-m,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:12",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,white,0,"Full description for ""Chelsea Children's Official"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:49:12",chelsea-children-s-official,chelsea-children-s-official-290.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-brightwhite-l,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:12",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,white,0,"Full description for ""Chelsea Children's Official"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:49:12",chelsea-children-s-official,chelsea-children-s-official-291.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033-brightwhite-xl,,Default,simple,Children,"Default Category",base,Gap,,,,"2015-11-11 21:49:12",,,,,"Full description for ""Chelsea Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Chelsea Children's Official"" coming soon...","Chelsea Children's Official","Chelsea Children's Official",,,,,"Chelsea Children's Official",,,"Product Info Column",,4.9900,white,0,"Full description for ""Chelsea Children's Official"" coming soon...",XL,,,,,,1,4,,,"2015-11-11 21:49:12",chelsea-children-s-official,chelsea-children-s-official-292.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10034-turquoise-m,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:49:12",,,,,"Full description for ""Liverpool Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Children's Casual"" coming soon...","Liverpool Children's Casual","Liverpool Children's Casual",,,,,"Liverpool Children's Casual",,,"Product Info Column",,9.9900,green,0,"Full description for ""Liverpool Children's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:49:12",liverpool-children-s-casual,liverpool-children-s-casual.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10034-skyblue-m,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:49:12",,,,,"Full description for ""Liverpool Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Children's Casual"" coming soon...","Liverpool Children's Casual","Liverpool Children's Casual",,,,,"Liverpool Children's Casual",,,"Product Info Column",,9.9900,blue,0,"Full description for ""Liverpool Children's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:49:12",liverpool-children-s-casual,liverpool-children-s-casual-294.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10034-offwhite-m,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:49:12",,,,,"Full description for ""Liverpool Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Children's Casual"" coming soon...","Liverpool Children's Casual","Liverpool Children's Casual",,,,,"Liverpool Children's Casual",,,"Product Info Column",,9.9900,white,0,"Full description for ""Liverpool Children's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:49:12",liverpool-children-s-casual,liverpool-children-s-casual-295.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10034-darkcharcoal-m,,Default,simple,Children,"Default Category",base,Uniqlo,,,,"2015-11-11 21:49:13",,,,,"Full description for ""Liverpool Children's Casual"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Children's Casual"" coming soon...","Liverpool Children's Casual","Liverpool Children's Casual",,,,,"Liverpool Children's Casual",,,"Product Info Column",,9.9900,black,0,"Full description for ""Liverpool Children's Casual"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:49:13",liverpool-children-s-casual,liverpool-children-s-casual-296.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035-royalblue-s,,Default,simple,Children,"Default Category",base,Independent,,,,"2015-11-11 21:49:13",,,,,"Full description for ""Liverpool Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Children's Official"" coming soon...","Liverpool Children's Official","Liverpool Children's Official",,,,,"Liverpool Children's Official",,,"Product Info Column",,14.9900,blue,0,"Full description for ""Liverpool Children's Official"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:49:13",liverpool-children-s-official,liverpool-children-s-official.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035-royalblue-m,,Default,simple,Children,"Default Category",base,Independent,,,,"2015-11-11 21:49:13",,,,,"Full description for ""Liverpool Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Children's Official"" coming soon...","Liverpool Children's Official","Liverpool Children's Official",,,,,"Liverpool Children's Official",,,"Product Info Column",,14.9900,blue,0,"Full description for ""Liverpool Children's Official"" coming soon...",M,,,,,,1,4,,,"2015-11-11 21:49:13",liverpool-children-s-official,liverpool-children-s-official-298.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035-royalblue-l,,Default,simple,Children,"Default Category",base,Independent,,,,"2015-11-11 21:49:13",,,,,"Full description for ""Liverpool Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Children's Official"" coming soon...","Liverpool Children's Official","Liverpool Children's Official",,,,,"Liverpool Children's Official",,,"Product Info Column",,14.9900,blue,0,"Full description for ""Liverpool Children's Official"" coming soon...",L,,,,,,1,4,,,"2015-11-11 21:49:13",liverpool-children-s-official,liverpool-children-s-official-299.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035-brightwhite-s,,Default,simple,Children,"Default Category",base,Independent,,,,"2015-11-11 21:49:13",,,,,"Full description for ""Liverpool Children's Official"" coming soon...",,,,0,,,,,"Full description for ""Liverpool Children's Official"" coming soon...","Liverpool Children's Official","Liverpool Children's Official",,,,,"Liverpool Children's Official",,,"Product Info Column",,14.9900,white,0,"Full description for ""Liverpool Children's Official"" coming soon...",S,,,,,,1,4,,,"2015-11-11 21:49:13",liverpool-children-s-official,liverpool-children-s-official-300.html,4,4.0000,100.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Children/Sport,"Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
